"","Country","LIFE EXT","MORT RATE","POP TOTAL","POP URBAN","POP 0TO14","POP 15TO65","POP 65UP","POP 80UP","NumBeds","Date","NumConfirmed","NumDeaths"
"269","Armenia",74.467,250.975,2925553,1845585,587451,2019878,318224,77292,42,"4/19/20",1291,20
"270","Armenia",74.467,250.975,2925553,1845585,587451,2019878,318224,77292,42,"4/20/20",1339,22
"271","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"1/22/20",0,0
"272","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"1/23/20",0,0
"273","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"1/24/20",0,0
"274","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"1/25/20",0,0
"275","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"1/26/20",0,0
"276","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"1/27/20",0,0
"277","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"1/28/20",0,0
"278","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"1/29/20",0,0
"279","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"1/30/20",0,0
"280","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"1/31/20",0,0
"281","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/1/20",0,0
"282","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/2/20",0,0
"283","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/3/20",0,0
"284","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/4/20",0,0
"285","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/5/20",0,0
"286","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/6/20",0,0
"287","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/7/20",0,0
"288","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/8/20",0,0
"289","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/9/20",0,0
"290","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/10/20",0,0
"291","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/11/20",0,0
"292","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/12/20",0,0
"293","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/13/20",0,0
"294","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/14/20",0,0
"295","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/15/20",0,0
"296","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/16/20",0,0
"297","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/17/20",0,0
"298","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/18/20",0,0
"299","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/19/20",0,0
"300","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/20/20",0,0
"301","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/21/20",0,0
"302","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/22/20",0,0
"303","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/23/20",0,0
"304","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/24/20",0,0
"305","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/25/20",0,0
"306","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/26/20",0,0
"307","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/27/20",0,0
"308","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/28/20",0,0
"309","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"2/29/20",0,0
"310","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/1/20",0,0
"311","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/2/20",0,0
"312","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/3/20",0,0
"313","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/4/20",0,0
"314","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/5/20",0,0
"315","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/6/20",0,0
"316","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/7/20",0,0
"317","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/8/20",3,0
"318","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/9/20",3,0
"319","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/10/20",3,0
"320","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/11/20",3,0
"321","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/12/20",3,0
"322","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/13/20",3,0
"323","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/14/20",3,0
"324","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/15/20",5,0
"325","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/16/20",8,0
"326","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/17/20",10,0
"327","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/18/20",14,1
"328","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/19/20",17,1
"329","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/20/20",20,1
"330","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/21/20",25,2
"331","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/22/20",27,2
"332","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/23/20",33,3
"333","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/24/20",39,4
"334","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/25/20",39,5
"335","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/26/20",44,5
"336","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/27/20",48,5
"337","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/28/20",48,5
"338","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/29/20",48,5
"339","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/30/20",49,5
"340","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"3/31/20",51,5
"341","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/1/20",54,6
"342","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/2/20",56,6
"343","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/3/20",61,6
"344","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/4/20",70,8
"345","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/5/20",88,9
"346","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/6/20",123,12
"347","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/7/20",164,17
"348","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/8/20",218,20
"349","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/9/20",330,21
"350","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/10/20",424,27
"351","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/11/20",482,30
"352","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/12/20",621,34
"353","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/13/20",803,39
"354","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/14/20",1012,46
"355","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/15/20",1231,50
"356","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/16/20",1572,60
"357","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/17/20",1838,75
"358","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/18/20",2144,84
"359","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/19/20",2456,91
"360","Bangladesh",71.514,259.506,156256276,53608403,45748814,102533145,7974318,1372432,8,"4/20/20",2948,101
"361","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"1/22/20",0,0
"362","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"1/23/20",0,0
"363","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"1/24/20",0,0
"364","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"1/25/20",0,0
"365","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"1/26/20",0,0
"366","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"1/27/20",1,0
"367","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"1/28/20",1,0
"368","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"1/29/20",1,0
"369","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"1/30/20",1,0
"370","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"1/31/20",1,0
"371","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/1/20",1,0
"372","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/2/20",1,0
"373","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/3/20",1,0
"374","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/4/20",1,0
"375","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/5/20",1,0
"376","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/6/20",1,0
"377","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/7/20",1,0
"378","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/8/20",1,0
"379","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/9/20",1,0
"380","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/10/20",1,0
"381","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/11/20",1,0
"382","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/12/20",1,0
"383","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/13/20",1,0
"384","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/14/20",1,0
"385","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/15/20",1,0
"386","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/16/20",1,0
"387","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/17/20",1,0
"388","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/18/20",1,0
"389","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/19/20",1,0
"390","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/20/20",1,0
"391","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/21/20",1,0
"392","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/22/20",1,0
"393","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/23/20",1,0
"394","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/24/20",1,0
"395","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/25/20",1,0
"396","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/26/20",1,0
"397","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/27/20",1,0
"398","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/28/20",1,0
"399","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"2/29/20",1,0
"400","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/1/20",1,0
"401","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/2/20",1,0
"402","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/3/20",1,0
"403","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/4/20",1,0
"404","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/5/20",1,0
"405","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/6/20",1,0
"406","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/7/20",1,0
"407","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/8/20",2,0
"408","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/9/20",2,0
"409","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/10/20",2,0
"410","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/11/20",3,0
"411","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/12/20",3,0
"412","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/13/20",5,0
"413","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/14/20",7,0
"414","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/15/20",7,0
"415","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/16/20",7,0
"416","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/17/20",33,0
"417","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/18/20",35,0
"418","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/19/20",37,0
"419","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/20/20",51,0
"420","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/21/20",53,0
"421","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/22/20",84,0
"422","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/23/20",87,0
"423","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/24/20",91,0
"424","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/25/20",96,0
"425","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/26/20",96,0
"426","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/27/20",99,0
"427","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/28/20",99,0
"428","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/29/20",103,0
"429","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/30/20",107,0
"430","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"3/31/20",109,0
"431","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/1/20",109,0
"432","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/2/20",110,0
"433","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/3/20",114,0
"434","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/4/20",114,0
"435","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/5/20",114,0
"436","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/6/20",114,0
"437","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/7/20",115,0
"438","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/8/20",117,0
"439","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/9/20",119,0
"440","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/10/20",119,0
"441","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/11/20",120,0
"442","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/12/20",122,0
"443","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/13/20",122,0
"444","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/14/20",122,0
"445","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/15/20",122,0
"446","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/16/20",122,0
"447","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/17/20",122,0
"448","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/18/20",122,0
"449","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/19/20",122,0
"450","Cambodia",68.637,351.308,15521436,3443896,4905114,9976966,639356,78322,8,"4/20/20",122,0
"451","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"1/22/20",0,0
"452","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"1/23/20",0,0
"453","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"1/24/20",0,0
"454","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"1/25/20",0,0
"455","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"1/26/20",0,0
